variant,join_mode,strategy_id,direction,year,cost_scenario,delta_permitted_trades,delta_total_net_r,delta_average_net_r,delta_resolved_win_rate,delta_maximum_drawdown_r,delta_retention_percentage
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,ALL,NORMALIZED_HIGH_COST,-35.0,16.054313022479164,,,-16.054313022479164,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2017,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2017,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2017,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2018,NORMALIZED_LOW_COST,-3.0,0.37313432835826466,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2018,NORMALIZED_MEDIUM_COST,-3.0,3.0,,,-3.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2018,NORMALIZED_HIGH_COST,-3.0,-0.09805695405915671,,,-1.3215859030837005,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2019,NORMALIZED_LOW_COST,-2.0,2.1363636363636367,,,-2.1363636363636367,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2019,NORMALIZED_MEDIUM_COST,-2.0,2.0,,,-2.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2019,NORMALIZED_HIGH_COST,-2.0,2.0108695652173916,,,-2.0108695652173916,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2020,NORMALIZED_LOW_COST,-7.0,3.5051675842751076,,,-5.435139573070626,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2020,NORMALIZED_MEDIUM_COST,-7.0,3.5914685461813756,,,-5.463917525773212,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2020,NORMALIZED_HIGH_COST,-7.0,1.320455284132616,,,-3.066549034132616,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2021,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2021,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2021,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2022,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2022,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2022,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2023,NORMALIZED_LOW_COST,-9.0,6.1,,,-7.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2023,NORMALIZED_MEDIUM_COST,-9.0,6.175438596491228,,,-7.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2023,NORMALIZED_HIGH_COST,-9.0,6.659898477157444,,,-6.659898477157444,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2024,NORMALIZED_LOW_COST,-5.0,-0.8644976498237369,,,-2.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2024,NORMALIZED_MEDIUM_COST,-5.0,-0.7524737309683545,,,-2.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2024,NORMALIZED_HIGH_COST,-5.0,-0.5038149867977784,,,-2.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2025,NORMALIZED_LOW_COST,-5.0,2.617283950617284,,,-2.617283950617284,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2025,NORMALIZED_MEDIUM_COST,-5.0,2.662251655629139,,,-2.662251655629139,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2025,NORMALIZED_HIGH_COST,-5.0,2.6649616368286444,,,-2.6649616368286444,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2026,NORMALIZED_LOW_COST,-2.0,2.0,,,-2.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2026,NORMALIZED_MEDIUM_COST,-2.0,2.0,,,-2.0,-100.0
M3_STRONG_ONLY,J0,M15_C2_FVG_BREAKER,BEARISH,2026,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,ALL,NORMALIZED_LOW_COST,-24.0,10.719160551300853,,,-11.157362798491864,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,ALL,NORMALIZED_MEDIUM_COST,-24.0,11.350253493021691,,,-11.721322675411628,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,ALL,NORMALIZED_HIGH_COST,-24.0,16.358368087674435,,,-16.358368087674435,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,2017,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,2017,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,2017,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,2018,NORMALIZED_LOW_COST,-2.0,-0.4382022471910112,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,2018,NORMALIZED_MEDIUM_COST,-2.0,-0.371069182389937,,,-1.0,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,2018,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,2019,NORMALIZED_LOW_COST,-5.0,5.0,,,-5.0,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,2019,NORMALIZED_MEDIUM_COST,-5.0,2.4901960784313726,,,-3.0,-100.0
M3_STRONG_ONLY,J0,M5_C1_OB_FVG,ALL,2019,NORMALIZED_HIGH_COST,-5.0,4.752252252252252,,,-4.752252252252252,-100.0
